,id,username,fulltext,140_char_text,hashtags,url,domain,retweet_count,favorite_count,language,lat,lon,user_id,user_location,user_time_zone,user_follower_count,user_favorite_count,user_tweet_count,user_description,media,year,month,day,hour,minute,cards_pred,cards_pred_score,waterloo_cards_pred,waterloo_cards_score,date,cards_binary_pred
215087,1543977005368020992,Ferrarsenal,"@27AmateurAuteur Also at heavy risk, even worse if it was an unrestricted lap. The worst part is people defending it saying “who cares about one person dying when we’re all going to die” or “trauma of some &lt; trauma of climate change”Just very Twitter esque behaviour that way. Hopefully learnt.","@27AmateurAuteur Also at heavy risk, even worse if it was an unrestricted lap. The worst part is people defending i… https://t.co/lvmD1y6tI6",[],https://twitter.com/i/web/status/1543977005368020992,twitter.com,0,1,en,,,4537256959,,None,108,19595,7187,,,2022,7,4,15,16,0_0,0.99938923,0,0.9999444,2022-07-04,0
66119,1578145795139784704,El_Gabacho_,Liberals are just pissed they spent 3 decades whining about global warming which has had marginal real effect on people while the far right has correctly predicted and diagnosed every environmental and health catastrophe.,Liberals are just pissed they spent 3 decades whining about global warming which has had marginal real effect on pe… https://t.co/1wlGasa2z1,[],https://twitter.com/i/web/status/1578145795139784704,twitter.com,0,4,en,,,1535076261357232128,,None,203,2101,1325,Reincarnated gabacho. 3rd place finalist for Passage Prize “The Yuppies Take Tucson”.,,2022,10,6,22,10,5_2,0.93088084,1,0.99249583,2022-10-06,1
227862,1569235213196136450,jesland_29636,"@oladapogbengad @FS_Yusuf_ @AbdulMahmud01 going by the picture on the tweet, the floods you see  obviously not caused by climate change, it has lingered for years especially in lagos. this is caused by poor drainage system or management","@oladapogbengad @FS_Yusuf_ @AbdulMahmud01 going by the picture on the tweet, the floods you see  obviously not caus… https://t.co/DOp0l8rOZH",[],https://twitter.com/i/web/status/1569235213196136450,twitter.com,0,0,en,,,4718500144,"Lagos, Nigeria",None,355,3698,4222,I make dream cars a reality 💯//  I am a Poet // I am an optimist//,,2022,9,12,8,3,1_7,0.99918616,1,0.9958012,2022-09-12,1
142896,1553470985797414912,BillSparow1,"Google: No Warming in U.S. for at Least 17 Years According to Rarely Referenced Urban Heat-Free DatabaseAlbo Climate Change is the biggest threat we face, planet getting hotter? https://t.co/1bGfCoodjC",Google: No Warming in U.S. for at Least 17 Years According to Rarely Referenced Urban Heat-Free DatabaseAlbo Clim… https://t.co/oRzj15MXFg,[],https://twitter.com/i/web/status/1553470985797414912,twitter.com,0,0,en,,,2161450206,NSW,None,197,1828,63976,Pensioner,,2022,7,30,20,1,1_4,0.99721545,1,0.983597,2022-07-30,1
88812,1533720512345481216,Malinopt,my minari come to bubble to complain abt the heat im gonna stop global warming right now,my minari come to bubble to complain abt the heat im gonna stop global warming right now,[],,,0,0,en,,,963251604999757824,Orbit O-3,None,422,65535,62346,saw twice may 14th 😤 // he/they // 20 years old,,2022,6,6,8,0,0_0,0.9995898,0,0.999961,2022-06-06,0
252485,1547705462451159047,prometheusgreen,"Once nearly extinct, bison are now climate heroes https://t.co/aPoXcwWtv7","Once nearly extinct, bison are now climate heroes https://t.co/aPoXcwWtv7",[],https://www.washingtonpost.com/climate-solutions/2022/07/13/bison-buffalo-oklahoma-extinct-climate-change/?tid=ss_tw,www.washingtonpost.com,0,0,en,,,1151362506,,None,5293,53289,65535,"ITIF life sci guru, professional skeptic, biotech expert, policy wonk, beekeeper, lover of wilderness. will travel miles for dark night skies. opinions my own.",,2022,7,14,22,11,0_0,0.9981279,0,0.99995685,2022-07-14,0
114555,1593232763989405696,rendern5000,"@Shizzzznit1 @LukasWiener1 @MrJonasDanner nicht. Bzw er begreift den Klimawandel nicht, oder es ist ihm scheiß egal.","@Shizzzznit1 @LukasWiener1 @MrJonasDanner nicht. Bzw er begreift den Klimawandel nicht, oder es ist ihm scheiß egal.",[],,,0,0,de,,,1031859520270749696,,None,13,13088,1573,,,2022,11,17,13,21,0_0,0.99974775,0,0.99991006,2022-11-17,0
34020,1569316496911876098,thetechcapital_,"Data centre operators and service providers need help in setting clear, actionable goals on sustainability, writes Natalya Makarochkina, SVP @SchneiderUKI.More here: https://t.co/ec1n1lkVDi#sustainability #datacenter #digitalinfrastructure #climatechange #circulareconomy https://t.co/Def9ka6RYZ","Data centre operators and service providers need help in setting clear, actionable goals on sustainability, writes… https://t.co/1HSfsJTRlv",[],https://twitter.com/i/web/status/1569316496911876098,twitter.com,0,1,en,,,1367506744356835347,London and the World,None,984,2334,4272,"You Lead. We Report. - A media and events platform covering investment and players in #DigitalInfrastructure globally including data centers, towers and fiber.",,2022,9,12,13,26,0_0,0.99980646,0,0.9999714,2022-09-12,0
76769,1580178677354352640,iamchiragshah97,"Two great minds (Me &amp; @batman_437) discussing Climate change, Politics, Global economy, Space research, Alien threat, Dinocaurs coming back to life, World War III possibilities, Humar rights &amp; many other light topics upon meeting 🌚🌝https://t.co/euvRpX7QLO","Two great minds (Me &amp; @batman_437) discussing Climate change, Politics, Global economy, Space research, Alien threa… https://t.co/WppSajzOWx",[],https://twitter.com/i/web/status/1580178677354352640,twitter.com,1,4,en,,,2581698210,India,None,1137,65535,65535,"kutta, kameena, halkat, haraami (aisa log bolte hai)",,2022,10,12,12,48,0_0,0.9997574,0,0.9999575,2022-10-12,0
214959,1542144795480555521,MS_Amlin,"Throughout this week, MS AUL’s Senior Executive Officer, Vipul Gupta has enjoyed meeting new contacts at this year’s @AIOSocialMedia conference, discussing the role insurance can play in fostering #AfricanGrowth and tackling #ClimateChange. https://t.co/6WkAG0nqSQ","Throughout this week, MS AUL’s Senior Executive Officer, Vipul Gupta has enjoyed meeting new contacts at this year’… https://t.co/de3dCuuRWY",[],https://twitter.com/i/web/status/1542144795480555521,twitter.com,0,0,en,,,2292927247,London,None,2064,683,3244,"MS Amlin is a leading global specialty commercial insurer and reinsurer with operations in the Lloyd’s, UK, Continental European and Bermudian markets.",,2022,6,29,13,55,0_0,0.9997862,0,0.9999714,2022-06-29,0
170717,1577425004215795712,ethscithre1,@CBSNews Climate-change disasters will bankrupt us all.,@CBSNews Climate-change disasters will bankrupt us all.,[],,,0,0,en,,,4857503855,"New York, USA",None,591,65535,11837,"#ethicalsciencetheatre asking what IS 'right relation to life?' theorize, experiment & observe outcomes, on a platform of committed, intentional community.",,2022,10,4,22,26,4_1,0.9342449,0,0.99995816,2022-10-04,1
26761,1547036727197433862,Anna4one6,Today's panel at International Forum of the Americas. Industry leaders discussing about technology potential in fighting the climate change. @britishvolt @orral_nadjari #internationalforumoftheamericas2022 https://t.co/fryL7bgHSU,Today's panel at International Forum of the Americas. Industry leaders discussing about technology potential in fig… https://t.co/4HpJA0BybZ,[],https://twitter.com/i/web/status/1547036727197433862,twitter.com,0,2,en,,,135659889,Toronto,None,150,449,67,"Net-zero emission enthusiastHead of Business Development, North America, @BritishvoltUK,",,2022,7,13,1,54,0_0,0.99978745,0,0.99997056,2022-07-13,0
67178,1591849680006438912,LindaJe79892317,@ECOWARRIORSS Warming waters? Top 2 photos Lichu River Lithium mining.3rd photo More than likely you'll find some of the COP27 sponsors products in this photo. Largest plastic polluter. Ask the Tibetans or those children if they think global warming is what's killing the planet. https://t.co/MjWxX51NT6,@ECOWARRIORSS Warming waters? Top 2 photos Lichu River Lithium mining.3rd photo More than likely you'll find some… https://t.co/rId51lPe6W,[],https://twitter.com/i/web/status/1591849680006438912,twitter.com,1,2,en,,,1172074686139764736,The Red Wall,None,1674,65535,63365,"Wife, mum, nan, crafter, Wednesday fan. Thankful to the generations before me, who struggled & worked hard to give me a better life.",,2022,11,13,17,45,0_0,0.99907315,0,0.9997092,2022-11-13,0
133334,1565009068837814272,ILEKTRAKOUTOUKI,https://t.co/oOZTCvB12Y,https://t.co/oOZTCvB12Y,[],https://www.nytimes.com/2022/08/31/travel/climate-change-pacific-crest-trail.html,www.nytimes.com,1,1,und,,,1377825458,GERAKAS ATTIKIS GREECE,None,1619,65535,42063,"2nd profile PUBLISHER - JOURNALIST! Environmental journalism, organics, sea, animals... poetry, photography, passionate with travels! THE GREEN EYE blogspot",,2022,8,31,16,10,0_0,0.9997516,0,0.99103194,2022-08-31,0
57552,1537246250101157888,infamouse11,"@CP24 So, as quality reporters, you'll ask him why he feels it necessary to travel:a) during a killer pandemic, &amp;b) while sick with the killer pandemic virus, &amp;b) during a catastrophic climate change emergency.Looking forward to your report on it!","@CP24 So, as quality reporters, you'll ask him why he feels it necessary to travel:a) during a killer pandemic, &amp;… https://t.co/Mefc0F5GyV",[],https://twitter.com/i/web/status/1537246250101157888,twitter.com,6,12,en,,,1309978227826253824,Alberta Canada,None,923,9806,5548,"Concerned about the current state of  #idiocracy in the world today. Ret. #AirForce, Ret. #LEO.  Identifies as: mentally stable 🤪. #fringeminority",,2022,6,16,1,30,0_0,0.99966484,0,0.9999648,2022-06-16,0
92205,1577009530428280832,JMM_2020,"////“They *own* science""United Nations, Melissa Fleming, Dep of Global Communications says, they have agreed with Google to suppress any online views, including experts, that oppose the approved narrative on ‘climate change' devil horns (hail satan) and 666SPELL CASTING https://t.co/sCwdByRckD","////“They *own* science""United Nations, Melissa Fleming, Dep of Global Communications says, they have agreed wi… https://t.co/nLUvudH6yL",[],https://twitter.com/i/web/status/1577009530428280832,twitter.com,1,0,en,,,3318068502,,None,2243,3299,8287,FREEDOM --- FREE AMERICAThe world is run by TRANNYS - INVERTED satanic world REVEALEDFlat Earth -- Freemasons invented the ROUND earth to hide the CREATOR,,2022,10,3,18,55,5_2,0.9978088,0,0.9851147,2022-10-03,1
118516,1576542624449699842,OrdsallPCN,"All empty inhalers should be returned to a pharmacy and not thrown into the bin, as this will end up in landfill where any remaining gases could escape.#ClimateChange #Environment #GreenerInhalers #RecycleYourInhaler https://t.co/SpzBbMkA9Q","All empty inhalers should be returned to a pharmacy and not thrown into the bin, as this will end up in landfill wh… https://t.co/5YvfjY4vOK",[],https://twitter.com/i/web/status/1576542624449699842,twitter.com,0,0,en,,,1296862102985080832,Ordsall and Claremont Salford ,None,121,11,4632,"We are 10 Salford GP surgeries working collaboratively with health, social care and voluntary organisations for the benefit of improving patient services.",,2022,10,2,12,0,0_0,0.99970955,0,0.9999657,2022-10-02,0
129271,1581907561938186242,BornaJakelic5,"Climate fraud Sadiq Khan comes under fire for his 14,000-mile flight to attend climate change summit in South Americahttps://t.co/KcrMOjyTaM","Climate fraud Sadiq Khan comes under fire for his 14,000-mile flight to attend climate change summit in South Ameri… https://t.co/TADD69CEU0",[],https://twitter.com/i/web/status/1581907561938186242,twitter.com,0,0,en,,,1540634924893577219,,None,1565,169,2151,"WAR, ""PANDEMIC"" AND ""CLIMATE CHANGE"" ARE MANUFACTURED TO IMPOSE THE GREAT RESET. David Icke .com, Worldwide Freedom Rally .com",,2022,10,17,7,18,5_2,0.9994264,0,0.99719363,2022-10-17,1
141239,1532147313363525632,randomgcAus,"WA Sandgropers like doing things differently, so will appreciate this. ABC News: WA's south-west is set for a dry winter and climate change is part of the reason.https://t.co/LyE8fY2xmWvia @GoogleNews","WA Sandgropers like doing things differently, so will appreciate this. ABC News: WA's south-west is set for a dry… https://t.co/aU9ZVKYf2L",[],https://twitter.com/i/web/status/1532147313363525632,twitter.com,0,0,en,,,4002447022,Solent area/nr Perth WA,None,647,65535,14252,"'Im a Wessex Boy, and when I'm there I'm home'Down South jukin, looking for some peace of mind.",,2022,6,1,23,49,0_0,0.9998012,0,0.99996614,2022-06-01,0
154967,1575540137341161475,jdM273,Let's give a big round of applause to these parts of Ontario who have obviously been doing their part to fight #climatechange!👏💪 https://t.co/TgLqMeqD9B,Let's give a big round of applause to these parts of Ontario who have obviously been doing their part to fight… https://t.co/vofamDeFpp,[],https://twitter.com/i/web/status/1575540137341161475,twitter.com,1,2,en,,,2385665369,🇨🇦,None,1711,57435,27588,You have tyranny when your government knows everything about you. You have democracy when you know everything about your government.,,2022,9,29,17,36,0_0,0.99975073,0,0.9999632,2022-09-29,0
61756,1590012945689636864,johnsmithyson0,"@bevan_odonohue @BreadCa89378564 @CeverttOffical @neiltyson God's above, you're seemingly an anti global warming and a flat earther. You wouldn't learn the science even if it killed you would you lol. Just like dude not everyone is trying to deceive you. WHY would people even lie about the earth being a different shape???","@bevan_odonohue @BreadCa89378564 @CeverttOffical @neiltyson God's above, you're seemingly an anti global warming an… https://t.co/Ta6luIg1w5",[],https://twitter.com/i/web/status/1590012945689636864,twitter.com,0,0,en,,,1505720374222327811,,None,0,35,11,Philosophy rocks,,2022,11,8,16,6,0_0,0.9010737,0,0.99987566,2022-11-08,0
17186,1554012650710908929,randymot4,This is CA forest mismanagement &amp; weather. Not climate change. https://t.co/oW0Lswpa01 #FoxNews,This is CA forest mismanagement &amp; weather. Not climate change. https://t.co/oW0Lswpa01 #FoxNews,"[{'text': 'FoxNews', 'indices': [91, 99]}]",https://www.foxnews.com/us/california-worst-wildfire-flames-scorch-thousands-acres,www.foxnews.com,0,0,en,,,1480212875486576645,"Warsaw, PL",None,240,2335,9131,"Republican activist, lawyer, former infantry officer",,2022,8,1,7,54,0_0,0.9995022,1,0.9874115,2022-08-01,0
247352,1549371651946450945,WattsC,@WeatherJefe Good thing climate change is a hoax and all these once in a lifetime weather events that keep happening are a weird coincidence.,@WeatherJefe Good thing climate change is a hoax and all these once in a lifetime weather events that keep happenin… https://t.co/JBLMPCVHOp,[],https://twitter.com/i/web/status/1549371651946450945,twitter.com,0,1,en,,,17194875,,None,33,37925,1715,MY FACE WHAT HAPPENED TO MY FACE!!!,,2022,7,19,12,32,5_2,0.99925697,0,0.9960469,2022-07-19,1
25001,1589226954108145665,ArabNewsBiz,#LIVE: Watch the #COP27 conference as it kicks off in #SharmElSheikh. Follow our special coverage as the World unites to tackle #ClimateChange here: https://t.co/z9AjgWOtvk https://t.co/L5hc6ANPbd,#LIVE: Watch the #COP27 conference as it kicks off in #SharmElSheikh. Follow our special coverage as the World unit… https://t.co/yNgkLAoeI7,"[{'text': 'LIVE', 'indices': [0, 5]}, {'text': 'COP27', 'indices': [17, 23]}, {'text': 'SharmElSheikh', 'indices': [54, 68]}]",https://twitter.com/i/web/status/1589226954108145665,twitter.com,2,3,en,,,1359755162101952512,"Riyadh, Jeddah, Dubai, London",None,5464,5,15774,We tell stories of big businesses and #startups. We capture how #SaudiArabia and the #MiddleEast's economies are transforming. Contact us: business@arabnews.com,,2022,11,6,12,3,0_0,0.9998027,0,0.99997044,2022-11-06,0
